COUNTRY,YEAR,MONTH,TEMP_MEAN,HEAT_DAYS
Spain,2004,6,31.017000000000007,5.0
Spain,2004,7,33.508709677419354,3.0
Spain,2004,8,31.564516129032263,0.0
Spain,2004,9,30.031999999999996,0.0
Spain,2004,10,21.266451612903225,8.0
Spain,2004,11,14.396333333333335,0.0
Spain,2004,12,10.804516129032258,0.0
Spain,2005,1,10.530645161290325,3.0
Spain,2005,2,9.47285714285714,0.0
Spain,2005,3,15.695806451612905,2.0
Spain,2005,4,19.944000000000003,5.0
Spain,2005,5,25.964516129032262,7.0
Spain,2005,6,33.21333333333334,8.0
Spain,2005,7,34.795483870967736,4.0
Spain,2005,8,33.85870967741935,4.0
Spain,2005,9,27.84199999999999,2.0
Spain,2005,10,21.03225806451613,2.0
Spain,2005,11,12.229000000000005,0.0
Spain,2005,12,9.697741935483869,0.0
Spain,2006,1,8.163225806451612,0.0
Spain,2006,2,10.489999999999998,0.0
Spain,2006,3,15.687096774193547,0.0
Spain,2006,4,20.618333333333336,4.0
Spain,2006,5,26.230000000000004,7.0
Spain,2006,6,30.93266666666666,4.0
Spain,2006,7,34.96161290322581,2.0
Spain,2006,8,32.565161290322585,0.0
Spain,2006,9,28.57566666666667,6.0
Spain,2006,10,22.157419354838705,4.0
Spain,2006,11,15.158666666666665,0.0
Spain,2006,12,9.814193548387099,0.0
Spain,2007,1,9.78225806451613,6.0
Spain,2007,2,12.750714285714285,2.0
Spain,2007,3,14.33774193548387,0.0
Spain,2007,4,16.893666666666668,2.0
Spain,2007,5,21.51677419354838,0.0
Spain,2007,6,26.346999999999998,0.0
Spain,2007,7,32.42516129032258,0.0
Spain,2007,8,31.789999999999996,0.0
Spain,2007,9,27.734666666666666,0.0
Spain,2007,10,20.594193548387096,0.0
Spain,2007,11,15.188666666666668,3.0
Spain,2007,12,10.780000000000003,2.0
Spain,2008,1,12.130322580645162,11.0
Spain,2008,2,13.50448275862069,2.0
Spain,2008,3,16.25032258064516,2.0
Spain,2008,4,19.265,6.0
Spain,2008,5,20.20032258064516,0.0
Spain,2008,6,27.737999999999996,2.0
Spain,2008,7,32.48903225806452,0.0
Spain,2008,8,33.27225806451613,4.0
Spain,2008,9,26.195666666666657,0.0
Spain,2008,10,19.505483870967744,0.0
Spain,2008,11,11.853000000000002,0.0
Spain,2008,12,9.160322580645165,3.0
Spain,2009,1,7.888064516129031,3.0
Spain,2009,2,11.703571428571427,0.0
Spain,2009,3,16.987096774193546,5.0
Spain,2009,4,17.63133333333333,2.0
Spain,2009,5,25.98451612903227,6.0
Spain,2009,6,30.64933333333333,5.0
Spain,2009,7,34.55967741935484,0.0
Spain,2009,8,34.57774193548387,0.0
Spain,2009,9,27.379333333333324,4.0
Spain,2009,10,23.524838709677415,8.0
Spain,2009,11,15.64066666666667,0.0
Spain,2009,12,9.78322580645161,0.0
Spain,2010,1,7.808387096774194,0.0
Spain,2010,2,9.083571428571428,0.0
Spain,2010,3,12.61258064516129,0.0
Spain,2010,4,18.249000000000002,4.0
Spain,2010,5,20.947741935483872,2.0
Spain,2010,6,27.055,0.0
Spain,2010,7,35.01870967741936,0.0
Spain,2010,8,33.955161290322586,0.0
Spain,2010,9,27.411666666666658,4.0
Spain,2010,10,20.159677419354843,2.0
Spain,2010,11,12.869000000000002,5.0
Spain,2010,12,9.576129032258063,5.0
Spain,2011,1,9.337419354838707,2.0
Spain,2011,2,12.929642857142856,4.0
Spain,2011,3,13.805161290322578,0.0
Spain,2011,4,20.955333333333336,6.0
Spain,2011,5,24.50258064516129,3.0
Spain,2011,6,29.425333333333338,4.0
Spain,2011,7,32.79161290322581,0.0
Spain,2011,8,33.61129032258064,2.0
Spain,2011,9,29.929666666666666,5.0
Spain,2011,10,24.18161290322581,13.0
Spain,2011,11,15.219333333333333,3.0
Spain,2011,12,11.171290322580642,4.0
Spain,2012,1,11.419677419354839,11.0
Spain,2012,2,11.146206896551726,6.0
Spain,2012,3,17.420967741935478,7.0
Spain,2012,4,16.025000000000002,0.0
Spain,2012,5,25.459032258064518,11.0
Spain,2012,6,31.122666666666664,6.0
Spain,2012,7,34.058064516129036,2.0
Spain,2012,8,34.49774193548386,8.0
Spain,2012,9,27.797666666666668,2.0
Spain,2012,10,19.980645161290322,4.0
Spain,2012,11,13.252333333333336,0.0
Spain,2012,12,10.173548387096773,0.0
Spain,2013,1,9.381612903225804,2.0
Spain,2013,2,9.996071428571428,0.0
Spain,2013,3,12.273548387096774,0.0
Spain,2013,4,16.719,2.0
Spain,2013,5,19.973225806451612,0.0
Spain,2013,6,27.770999999999997,0.0
Spain,2013,7,34.77774193548387,2.0
Spain,2013,8,34.333548387096776,4.0
Spain,2013,9,29.328000000000007,0.0
Spain,2013,10,21.740000000000006,0.0
Spain,2013,11,13.854666666666667,6.0
Spain,2013,12,10.819354838709677,2.0
Spain,2014,1,10.254193548387095,2.0
Spain,2014,2,10.3475,0.0
Spain,2014,3,15.956129032258065,3.0
Spain,2014,4,21.650666666666666,12.0
Spain,2014,5,24.332258064516136,4.0
Spain,2014,6,29.36866666666667,0.0
Spain,2014,7,32.37677419354838,2.0
Spain,2014,8,33.141612903225806,0.0
Spain,2014,9,27.661333333333328,3.0
Spain,2014,10,23.58258064516129,9.0
Spain,2014,11,14.655333333333335,2.0
Spain,2014,12,10.93935483870968,0.0
Spain,2015,1,10.301612903225806,0.0
Spain,2015,2,9.895357142857145,0.0
Spain,2015,3,16.47225806451613,8.0
Spain,2015,4,19.951333333333334,0.0
Spain,2015,5,26.957419354838713,12.0
Spain,2015,6,30.916666666666675,4.0
Spain,2015,7,37.20677419354839,12.0
Spain,2015,8,33.01258064516129,3.0
Spain,2015,9,26.70466666666666,0.0
Spain,2015,10,21.005806451612905,2.0
Spain,2015,11,17.58866666666667,12.0
Spain,2015,12,14.171935483870966,17.0
Spain,2016,1,11.267741935483869,4.0
Spain,2016,2,12.035172413793102,0.0
Spain,2016,3,13.968387096774196,0.0
Spain,2016,4,16.902666666666672,0.0
Spain,2016,5,20.869677419354836,0.0
Spain,2016,6,30.07200000000001,2.0
Spain,2016,7,35.50677419354839,6.0
Spain,2016,8,34.87612903225807,0.0
Spain,2016,9,29.700333333333326,10.0
Spain,2016,10,22.772903225806452,11.0
Spain,2016,11,13.621,3.0
Spain,2016,12,11.998064516129034,6.0
Spain,2017,1,9.400967741935483,0.0
Spain,2017,2,12.590714285714284,0.0
Spain,2017,3,16.612903225806452,6.0
Spain,2017,4,21.660999999999998,11.0
Spain,2017,5,26.317096774193548,6.0
Spain,2017,6,33.669333333333334,15.0
Spain,2017,7,33.777096774193545,4.0
Spain,2017,8,33.95290322580645,6.0
Spain,2017,9,28.103333333333335,0.0
Spain,2017,10,25.91806451612903,19.0
Spain,2017,11,15.960666666666667,2.0
Spain,2017,12,11.012258064516129,3.0
Spain,2018,1,11.066451612903226,13.0
Spain,2018,2,10.039642857142857,0.0
Spain,2018,3,12.12225806451613,0.0
Spain,2018,4,17.102333333333334,2.0
Spain,2018,5,21.358709677419355,0.0
Spain,2018,6,27.266000000000002,3.0
Spain,2018,7,32.84096774193548,0.0
Spain,2018,8,35.32548387096774,7.0
Spain,2018,9,30.435333333333332,4.0
Spain,2018,10,20.934516129032257,6.0
Spain,2018,11,13.982999999999999,0.0
Spain,2018,12,12.494516129032258,9.0
Spain,2019,1,11.257096774193547,7.0
Spain,2019,2,14.797857142857143,8.0
Spain,2019,3,18.393870967741936,5.0
Spain,2019,4,17.704666666666665,3.0
Spain,2019,5,25.75451612903226,6.0
Spain,2019,6,30.690333333333328,6.0
Spain,2019,7,35.31032258064517,8.0
Spain,2019,8,33.32645161290323,0.0
Spain,2019,9,27.497666666666667,0.0
Spain,2019,10,22.325806451612905,10.0
Spain,2019,11,13.208666666666668,2.0
Spain,2019,12,12.586451612903224,5.0
Spain,2020,1,10.388064516129033,2.0
Spain,2020,2,15.680000000000001,9.0
Spain,2020,3,15.786774193548393,4.0
Spain,2020,4,17.31866666666667,0.0
Spain,2020,5,24.48548387096774,5.0
Spain,2020,6,28.47933333333333,2.0
Spain,2020,7,36.20741935483872,11.0
Spain,2020,8,33.47258064516129,6.0
Spain,2020,9,27.396000000000008,2.0
Spain,2020,10,19.65806451612903,3.0
Spain,2020,11,15.83966666666667,2.0
Spain,2020,12,9.8,0.0
Spain,2021,1,7.679032258064516,4.0
Spain,2021,2,13.469999999999999,0.0
Spain,2021,3,15.701290322580647,2.0
Spain,2021,4,17.204333333333338,0.0
Spain,2021,5,-272.32428571428574,0.0
UK,2000,1,6.800645161290324,3.0
UK,2000,2,8.953793103448273,0.0
UK,2000,3,11.082258064516129,2.0
UK,2000,4,11.931000000000001,0.0
UK,2000,5,16.837741935483873,2.0
UK,2000,6,19.499333333333333,2.0
UK,2000,7,19.71709677419355,0.0
UK,2000,8,21.57903225806452,0.0
UK,2000,9,19.237,2.0
UK,2000,10,13.552903225806453,0.0
UK,2000,11,9.190333333333333,0.0
UK,2000,12,7.103225806451612,5.0
UK,2001,1,5.337741935483871,0.0
UK,2001,2,7.255714285714285,0.0
UK,2001,3,8.096129032258066,0.0
UK,2001,4,10.987333333333334,0.0
UK,2001,5,17.188387096774196,4.0
UK,2001,6,18.575666666666663,3.0
UK,2001,7,22.108387096774198,2.0
UK,2001,8,22.03451612903225,2.0
UK,2001,9,17.267666666666667,0.0
UK,2001,10,16.774838709677418,4.0
UK,2001,11,10.072333333333335,0.0
UK,2001,12,5.665806451612904,0.0
UK,2002,1,7.474193548387098,7.0
UK,2002,2,9.527499999999998,4.0
UK,2002,3,11.245161290322581,2.0
UK,2002,4,14.010333333333335,6.0
UK,2002,5,15.988387096774193,0.0
UK,2002,6,18.887333333333334,0.0
UK,2002,7,20.996129032258057,2.0
UK,2002,8,22.066451612903233,0.0
UK,2002,9,19.033,0.0
UK,2002,10,13.911612903225809,3.0
UK,2002,11,11.052333333333333,2.0
UK,2002,12,7.288387096774195,0.0
UK,2003,1,6.158064516129032,3.0
UK,2003,2,6.813928571428571,4.0
UK,2003,3,11.673870967741935,7.0
UK,2003,4,13.834333333333335,3.0
UK,2003,5,16.258709677419354,4.0
UK,2003,6,20.91133333333333,0.0
UK,2003,7,22.230645161290326,2.0
UK,2003,8,24.31741935483871,9.0
UK,2003,9,20.42466666666667,6.0
UK,2003,10,13.359677419354838,0.0
UK,2003,11,11.110999999999999,2.0
UK,2003,12,7.034193548387098,0.0
UK,2004,1,6.8287096774193525,0.0
UK,2004,2,7.665172413793103,4.0
UK,2004,3,9.505483870967742,0.0
UK,2004,4,13.735666666666669,4.0
UK,2004,5,16.822258064516127,2.0
UK,2004,6,20.065999999999992,4.0
UK,2004,7,21.071290322580648,0.0
UK,2004,8,22.348064516129025,2.0
UK,2004,9,19.76666666666667,7.0
UK,2004,10,14.200967741935486,0.0
UK,2004,11,10.126333333333331,0.0
UK,2004,12,7.039032258064518,0.0
UK,2005,1,8.040645161290325,5.0
UK,2005,2,6.245357142857144,0.0
UK,2005,3,10.596129032258066,7.0
UK,2005,4,13.540000000000001,2.0
UK,2005,5,15.956774193548387,2.0
UK,2005,6,21.253,8.0
UK,2005,7,22.146451612903224,2.0
UK,2005,8,22.06774193548387,0.0
UK,2005,9,21.014666666666674,6.0
UK,2005,10,17.29,9.0
UK,2005,11,9.399333333333333,2.0
UK,2005,12,6.459677419354839,0.0
UK,2006,1,6.1496774193548385,0.0
UK,2006,2,6.057142857142857,0.0
UK,2006,3,8.174838709677418,0.0
UK,2006,4,12.771666666666667,0.0
UK,2006,5,16.95193548387097,2.0
UK,2006,6,21.833666666666662,9.0
UK,2006,7,26.468387096774187,16.0
UK,2006,8,21.283870967741937,0.0
UK,2006,9,22.328333333333326,6.0
UK,2006,10,17.21935483870968,4.0
UK,2006,11,11.521666666666665,0.0
UK,2006,12,8.749032258064515,6.0
UK,2007,1,9.099032258064517,9.0
UK,2007,2,8.734999999999998,2.0
UK,2007,3,11.223548387096772,3.0
UK,2007,4,17.192,12.0
UK,2007,5,16.49096774193548,3.0
UK,2007,6,19.740333333333332,0.0
UK,2007,7,19.895806451612902,0.0
UK,2007,8,21.096451612903227,0.0
UK,2007,9,19.016333333333332,3.0
UK,2007,10,15.07129032258065,0.0
UK,2007,11,10.03733333333333,5.0
UK,2007,12,7.544193548387097,4.0
UK,2008,1,8.866774193548387,3.0
UK,2008,2,9.564137931034484,6.0
UK,2008,3,9.437419354838712,0.0
UK,2008,4,12.084000000000001,0.0
UK,2008,5,18.452580645161294,6.0
UK,2008,6,19.308666666666667,0.0
UK,2008,7,21.836451612903232,2.0
UK,2008,8,21.55838709677419,0.0
UK,2008,9,18.171000000000003,0.0
UK,2008,10,13.93483870967742,2.0
UK,2008,11,9.616333333333332,2.0
UK,2008,12,5.672580645161289,0.0
UK,2009,1,4.853548387096775,0.0
UK,2009,2,6.470714285714284,0.0
UK,2009,3,10.956129032258062,0.0
UK,2009,4,15.177333333333333,4.0
UK,2009,5,17.176129032258064,4.0
UK,2009,6,20.158666666666665,4.0
UK,2009,7,21.199999999999996,2.0
UK,2009,8,22.895806451612902,0.0
UK,2009,9,19.79966666666667,0.0
UK,2009,10,15.58290322580645,0.0
UK,2009,11,11.290666666666668,2.0
UK,2009,12,5.218387096774193,0.0
UK,2010,1,2.866774193548387,0.0
UK,2010,2,5.183214285714286,0.0
UK,2010,3,9.65935483870968,0.0
UK,2010,4,13.985333333333333,2.0
UK,2010,5,15.404193548387093,4.0
UK,2010,6,20.777666666666665,10.0
UK,2010,7,23.26225806451613,2.0
UK,2010,8,20.75741935483871,0.0
UK,2010,9,18.33300000000001,0.0
UK,2010,10,14.242258064516129,3.0
UK,2010,11,7.891,4.0
UK,2010,12,1.7080645161290324,0.0
UK,2011,1,5.600967741935483,0.0
UK,2011,2,8.69607142857143,2.0
UK,2011,3,11.245483870967742,4.0
UK,2011,4,17.468000000000004,15.0
UK,2011,5,17.144838709677423,0.0
UK,2011,6,19.345000000000002,2.0
UK,2011,7,20.590000000000003,0.0
UK,2011,8,21.45451612903226,2.0
UK,2011,9,20.803333333333338,5.0
UK,2011,10,17.09548387096774,9.0
UK,2011,11,12.482333333333333,8.0
UK,2011,12,7.95193548387097,0.0
UK,2012,1,7.7677419354838735,0.0
UK,2012,2,6.488275862068965,4.0
UK,2012,3,13.445806451612901,12.0
UK,2012,4,11.581666666666667,0.0
UK,2012,5,17.0458064516129,9.0
UK,2012,6,18.063333333333333,0.0
UK,2012,7,20.246451612903225,2.0
UK,2012,8,21.788709677419355,2.0
UK,2012,9,18.387,3.0
UK,2012,10,13.396774193548387,0.0
UK,2012,11,9.124333333333334,0.0
UK,2012,12,6.81258064516129,2.0
UK,2013,1,4.966451612903225,2.0
UK,2013,2,5.1,0.0
UK,2013,3,5.805806451612903,0.0
UK,2013,4,11.282,3.0
UK,2013,5,14.692903225806452,0.0
UK,2013,6,18.569000000000003,0.0
UK,2013,7,23.999032258064517,3.0
UK,2013,8,22.471612903225804,0.0
UK,2013,9,18.944666666666667,4.0
UK,2013,10,15.80451612903226,3.0
UK,2013,11,8.915333333333333,0.0
UK,2013,12,8.59161290322581,4.0
UK,2014,1,8.143548387096773,2.0
UK,2014,2,8.763928571428574,2.0
UK,2014,3,12.201612903225802,7.0
UK,2014,4,14.901,0.0
UK,2014,5,16.67483870967742,0.0
UK,2014,6,19.990666666666673,0.0
UK,2014,7,23.39322580645161,4.0
UK,2014,8,20.191290322580645,0.0
UK,2014,9,20.804666666666673,0.0
UK,2014,10,16.38677419354839,5.0
UK,2014,11,11.010666666666667,2.0
UK,2014,12,7.518064516129032,5.0
UK,2015,1,6.960645161290321,4.0
UK,2015,2,6.655,0.0
UK,2015,3,10.038709677419357,0.0
UK,2015,4,14.263666666666667,2.0
UK,2015,5,15.613870967741935,0.0
UK,2015,6,19.693,0.0
UK,2015,7,21.921612903225807,0.0
UK,2015,8,21.519032258064513,0.0
UK,2015,9,17.51633333333333,0.0
UK,2015,10,14.786451612903226,0.0
UK,2015,11,12.208000000000002,13.0
UK,2015,12,11.626451612903224,18.0
UK,2016,1,7.6412903225806454,2.0
UK,2016,2,7.921724137931035,0.0
UK,2016,3,9.456451612903226,0.0
UK,2016,4,11.587333333333332,0.0
UK,2016,5,17.194193548387098,0.0
UK,2016,6,19.483666666666675,0.0
UK,2016,7,21.850322580645162,3.0
UK,2016,8,22.878709677419355,3.0
UK,2016,9,21.343666666666664,7.0
UK,2016,10,14.864838709677418,0.0
UK,2016,11,8.921000000000001,0.0
UK,2016,12,8.470000000000002,6.0
UK,2017,1,5.627419354838709,0.0
UK,2017,2,8.667857142857143,4.0
UK,2017,3,12.546451612903228,9.0
UK,2017,4,13.937333333333331,2.0
UK,2017,5,17.911612903225805,5.0
UK,2017,6,21.705333333333332,6.0
UK,2017,7,22.271612903225808,3.0
UK,2017,8,21.07645161290322,0.0
UK,2017,9,18.425333333333334,0.0
UK,2017,10,16.156129032258065,4.0
UK,2017,11,9.55,0.0
UK,2017,12,6.725483870967742,0.0
UK,2018,1,7.89741935483871,2.0
UK,2018,2,5.606428571428572,0.0
UK,2018,3,8.339354838709676,0.0
UK,2018,4,13.852333333333332,5.0
UK,2018,5,19.11451612903226,6.0
UK,2018,6,21.673333333333336,5.0
UK,2018,7,26.0258064516129,14.0
UK,2018,8,23.2058064516129,6.0
UK,2018,9,19.817,2.0
UK,2018,10,15.771935483870964,9.0
UK,2018,11,11.080333333333334,5.0
UK,2018,12,8.758387096774195,6.0
UK,2019,1,5.695806451612904,0.0
UK,2019,2,10.551785714285716,12.0
UK,2019,3,11.929032258064519,3.0
UK,2019,4,14.291000000000004,7.0
UK,2019,5,16.62290322580645,0.0
UK,2019,6,19.700333333333337,0.0
UK,2019,7,23.73161290322581,4.0
UK,2019,8,23.286451612903228,4.0
UK,2019,9,20.112333333333332,0.0
UK,2019,10,14.380967741935486,0.0
UK,2019,11,8.974,0.0
UK,2019,12,8.288064516129033,0.0
UK,2020,1,8.50548387096774,7.0
UK,2020,2,9.239655172413794,4.0
UK,2020,3,10.122903225806452,0.0
UK,2020,4,15.740333333333329,8.0
UK,2020,5,18.133548387096774,8.0
UK,2020,6,19.796333333333337,4.0
UK,2020,7,21.834193548387095,2.0
UK,2020,8,24.0358064516129,8.0
UK,2020,9,20.367666666666672,6.0
UK,2020,10,13.945161290322583,0.0
UK,2020,11,11.425999999999998,5.0
UK,2020,12,7.064193548387097,3.0
UK,2021,1,5.355806451612904,0.0
UK,2021,2,7.3757142857142854,4.0
UK,2021,3,10.50548387096774,3.0
UK,2021,4,10.776000000000002,0.0
UK,2021,5,-277.96285714285716,0.0
